sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205
W1,112537,-0.01887210432804488,0.0019381751391136957,-0.004166554271218383,0.0023765783194932577,0.0046563875463334035,-0.0015237066957881045,0.007329391868238482,0.002613059697412501,-0.0034250544011424984,-0.0005263602292800147,0.0030537543395427243,0.0002988655565533505,0.0005397079268702654,-0.0033711029808227914,-0.0024923687125735124,-0.0009908664377794424,-0.005056750246200659,0.00032842923327038666,0.00018133306706167186,0.0036903205747932447,0.00422088062275834,0.00305808272786506,-0.0022098171909133322,0.0003415659787100684,0.00011928827017203749,-0.0009743139461516728,-0.0010442975819623232,0.00034856774506249275,0.00458835112642435,0.0009242107848794427,0.00017528415246155187,0.0019100556385246658,0.0011807969109816636,0.0010936036790060353,-0.00166587160952328,-0.0029386121080043014,-0.002595760357155243,-0.0001689349663173659,0.0015180230880483634,0.0001554948399046918,2.7698171576938365e-05,-0.002261748398839076,-0.001177790647939782,-0.002070003354043743,0.0019043226424125044,-0.0002638788689606435,0.0018140303257500204,-0.002272016075130647,-0.0002537403761955259,-0.0004060484627953946,6.727446572828089e-05,0.00047771746932046704,-0.0003095798458382028,-0.00016941765788287786,-0.0010535517052631014,-0.0008050624043957581,-0.0008774398231864751,1.8334544507985712e-05,-0.001970787598709593,-0.00015798935424824595,8.075688930346587e-05,-0.0006953626367774101,-0.0004473761571445498,0.00015599571552007486,0.0006077203976942734,0.00034166004763728824,-8.14315180372725e-06,-0.00041714536856904584,-9.451619598564834e-05,9.501388518910792e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W12,112540,-0.011162746543269791,-0.0027827904430898728,-0.005894345193129252,0.006080185327086196,0.0035785031612867928,-0.0017532502768371576,0.013688387676802114,0.003729006511385924,-0.0023869333012034658,-0.0005282661822844438,0.001051479471525508,-0.0012193464789200588,0.0015243452171065778,-0.0025688778663674736,-0.003500380840138215,-0.002630446937849608,0.004429000038985854,-0.001679736099704358,-0.001667934641653935,0.0003223555705724196,-0.002039997282034431,0.000431461260204438,-0.001308352485517842,-5.597261885484878e-05,-0.00020455222498837086,-0.00031334046379662497,-0.0037028526251000203,-0.006011008304627059,0.0016493187394727897,-0.0012124199412466281,-0.0025886600996204564,0.0034819568042389606,0.00014601601578358124,0.0022229096154131357,0.004472390315936988,-0.002103903885885738,-0.0024438489156344465,-0.0002950885675153345,6.834958944247756e-06,-0.001000207357331705,0.00018093952952783371,-4.950540639988589e-05,0.0018184969978050078,-0.0010935369979995356,-0.0011693362853527826,0.0014714844653988242,0.001950221891312533,0.001142083463272126,-0.0001625477998822897,0.00012645966340938064,-0.00045887835781398896,0.001179851960492799,-0.00026028201233904035,0.0018513881097219293,0.0002594085391368911,0.0015479610932704212,-0.0001236894157108398,0.0005444468061579592,-0.0009750425338142272,-0.00021091779238124149,0.00040539737350700993,-0.0011441456263906907,0.0005127064938767135,-0.0006713222092203975,-0.0005430917772794929,0.0001389232585072478,0.0006649920415729,-0.00020714340225460055,-6.636412667335067e-05,4.459515465999539e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W13,112541,-0.019946921835970226,0.0045267593055203165,-0.002916174944753865,-0.0011044965521756361,0.00433963314931008,-0.005160302129878838,0.004645898302602609,0.0008946806871798287,-0.0038671487061166655,-0.002615465873252326,0.005559952275061023,0.0007800117547465754,-0.0006546077504705639,-0.003771306330415037,0.0012104267176354252,-3.618516806547031e-06,-0.005316664506876288,-0.0011132888821518486,-0.0012248797439232736,0.0040000464883698525,0.00487835828977045,0.00361374390861622,-0.0010378083273374183,-0.0010661274184162743,-0.001983675540098296,-0.004934137104613286,0.001818624560746095,0.002140862267456351,0.004846260554088831,0.002773922063111781,0.0017978830200588007,-0.0014595428683055367,-0.0002224342408799987,-0.0006945344526777967,-0.0026813672868347582,-0.0023586681331495994,-0.0033670702255881495,-0.001346351487005153,-0.002630743528710655,0.00046481472444229497,-0.0011441336942859294,0.0008569823317683658,0.002916628549538138,0.0003339620442512227,0.0021745866178969455,0.000694601018200764,0.0018160381057926308,-0.001249725233629934,-0.0007134886356633032,0.0009320988625818239,-0.00011386955101320815,0.0008845813948293394,-0.00040280672110487825,-0.00017632409910710216,0.0010711853757912361,-0.0005594704691733478,0.0006528834323690928,-0.0014165875979854246,0.00033320495610026003,0.00032103805680732273,5.406035554551539e-05,-0.0003765753639851698,0.000731644082548802,0.0008396778340695451,-0.0009614441851635766,-0.00012904770623459595,0.00022539509154708703,0.0004199647488520733,7.220370748579437e-05,8.32037520791535e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W2,112545,-0.018903061674624064,0.026638200008092958,0.014383418901307322,0.006011233657879568,-0.03250686806848447,-0.0020250227555227776,-0.005401049139548547,0.01755644044595205,-0.0007607721289901208,-0.0002315629314606084,-0.006212209836712973,0.0029508396798990596,0.000604089541438315,-0.004273492818430168,-0.008108429167441937,0.00864763888187117,-0.005093999804205148,0.007346520481553195,0.002274250847469706,-0.0033024977378832902,0.007001175401279745,0.0001071813699992528,-0.0005971478093191432,-5.358538637373074e-05,0.0014958163363196304,-0.004552784193228838,0.004988372710465282,0.004485465825371187,-0.005204272082509926,-0.003814519676688376,0.0026667911517203476,0.0027949862982737106,-0.0016932228584274804,0.007578602171752104,0.008680303948659943,-0.005005358216869203,0.0012080764495276187,0.0014099217320546933,0.0008738390731334832,-0.002622167501578918,-0.001724695264219325,-0.004466501456312088,0.0024595597965660944,0.004431996535135698,-0.00023857129943390319,0.0009330460403821182,-0.0015779440400156982,-0.0017023440272112245,0.00048564303928965016,-2.3866988027437258e-05,0.001213905540240675,-0.0009686358529017546,-8.420492000733055e-05,0.00024020071679391834,0.001612823723336646,0.0006035257670157038,0.0007572260210288483,-0.0003955619722791206,0.0004866233422154402,0.0005778681364976952,-0.0006040569079252486,-0.0004309439330071284,-0.00012856576634674786,0.0001924665699077034,0.00020309787418449398,0.00014464997349254813,-0.0003721369947711671,0.00018578832008307484,-0.00010497932614765305,1.1158862236220427e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1,112553,-0.016798513332366854,-8.819980806220717e-05,-0.010520960842428892,-0.001153515561393067,0.0008679191228392646,-0.0023313126413710616,0.008678446813884825,0.005360921240926946,0.00020959379513795285,-0.002500815077550503,0.0014752515780185474,-0.0005187180714286382,-0.00246667364071237,0.001235408630034221,-0.0004722396225342396,0.000979073646531559,0.0049116759601840155,-0.001964587787447869,-0.0013621755606322407,-0.0008817530803237442,0.0018507597719492129,-0.004475678147347086,-0.0032596985923325768,-0.0015660592323263843,0.0017458762901995419,0.0033905637319182457,-0.0030617176861859534,-0.00233379357394985,-0.00021773256559358978,-7.917992586686886e-06,0.001228675366415959,4.74748934671386e-05,0.0023016661846316914,-0.0006287449124662433,-0.0017711858313532909,0.003512777400474605,0.0019507641647026248,-0.0017083662533534775,0.0017434845979084669,-0.0013657533708137076,0.0006213135796152016,-0.0007185623849358487,-0.0028421127400495515,-0.00043727845069078486,0.0006894834168153185,-0.0009926256651548522,0.0006153540643825954,0.0004803008898416287,0.0013552819244987593,-0.0034215497611417714,-0.000503717162954136,-5.598118911501554e-05,0.0018495842297264985,0.0008733218507034874,0.00042964681466463127,-0.0014647865281084522,1.2629913298830354e-05,-0.0007095702120736922,0.0008126633967774353,-0.0012397429186236874,0.00023958386865101215,-0.0007528073573123256,0.0001440377446327565,-0.0005887112744984886,-0.0008427277657136431,0.0004951088337975459,1.3876204079383186e-05,0.0005442864724969326,-5.8571382636582445e-05,-1.6386044660118623e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X10,112554,-0.032364652896913995,0.02496630780071103,-0.003075841135492965,-0.006561666313032625,-0.02850564692230555,0.0008934884435175815,-0.014378920971533348,0.01602175025720268,0.00026779905025551415,0.00755047756091901,-0.0015815995891924062,-0.0027774376202064147,-0.009923386519337784,-0.000864671146031597,-0.007693758835803804,0.01166746723158113,0.0027355837629235696,0.013895101531704741,-0.0017071388990751019,-0.0032513203856548334,-0.0046442414975277424,0.005939825046514853,0.008248841848320476,-0.007682088201230221,-0.003129171842373726,-0.008663539344581805,-0.008832219181691407,-0.0031623221616472793,0.00036553803278319965,-0.002361015836784997,-0.005191062539600326,0.0021073539415601447,-0.004755008663214229,-0.0020046453388540882,0.005879169295019769,0.0031534444719417093,-0.007396273738481606,0.0007223373316731284,0.0036092291428641535,0.0013820564509537366,-0.0029231908884540464,0.0012920845975787764,0.0032477338934509773,-0.00032682066066891857,0.0028735002455893277,-0.00036144534233596075,-0.00017478454505967717,-0.001534267403123741,0.001588280088784262,-0.0004444528581732523,-0.0014585582619958987,0.0004998642312884178,-0.0008361922175542886,-0.000663378660697763,0.001081925859568397,-0.00034285724391232536,-0.00032138872785491483,2.515417205666993e-05,-0.00034263790147884596,0.0004836680776272256,0.00012749976453387167,-7.104168126260635e-05,-9.491767887545913e-05,9.52790846231855e-05,-3.224602405239455e-05,-0.00019125667136486518,7.432725039237546e-05,-0.00011584496248880763,7.432477879832535e-05,4.86512364316502e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X11,112555,-0.02163205143361033,0.009169924623806197,0.004000679124051203,0.004846131200217512,0.0019973618799649213,-0.007420328675514243,0.00659835952667863,-0.0105272907315993,-0.01909504075714874,0.005731333251052557,-0.021287788782649454,-0.0009802734125505064,-0.0008468196467771459,-0.00319565739917795,0.006293900908996845,-0.008077616693880435,0.0026560377612379017,0.002795277853282087,-0.002236889799470423,0.008473392133334152,0.0018490396663423008,-0.004220228654001235,-0.007518725647215446,-0.008742097178206783,0.00195883246680141,0.0011793716278405179,-0.005611784502366629,-0.0011505032357983433,0.004433510859204363,0.001938657141892129,0.004960398776937386,0.0008896056689602933,0.0010487229750903257,-0.002742267139029933,-0.0006597736803786547,-0.0007124571181141809,-0.003807733694340728,0.0021724575910832353,0.00569888265045052,0.003466435069303375,-0.002005980472271311,-0.0005353696019109862,-0.002076763057817741,0.0018884781139724902,0.0013795111417263712,-0.001989630760430514,0.00048164261779986173,-0.0024500180771364214,-0.00014959951522650267,-0.0007261014899686241,-0.0021867488045628092,0.0010659876310118483,0.001629207902222371,0.0002493746890297867,-0.0006727985805984014,-0.0008527724657944288,-0.00017463274042593208,0.0005271536939086539,0.0009803881752254082,0.000436864955492234,-0.00011360709287795242,0.00021176962688501045,-0.00014149941744371903,0.00021989214941695533,-8.098799721777373e-05,0.000224600393197831,-2.101868675208754e-05,0.0002659871721990375,-3.065333043814557e-05,-6.968304264690051e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X12,112556,-0.03449455782619244,0.011313793273760671,-0.007734533067741624,-0.004858854248814568,0.0006479548046939876,0.0020512862891403677,-0.012050105838502504,-0.002631115909872158,0.0017018054263231862,-0.003694128188861091,0.007551600534757438,-0.003265418796948896,-0.00503777638308317,0.0013736995260190813,0.0005336949538224827,-0.0021091440583029166,-0.0018871728416441117,0.004884724130168926,-0.0012535619178455366,0.00020008856137496947,0.00027129742736768295,0.002994964611449245,0.006207702003114988,-0.001463639732849692,-0.0003797982123090663,0.002255564800811343,-0.0019658862914371353,-0.004959618350455862,-0.001071140559826917,0.0008542244125924864,-0.004208920210808376,0.0010550284858295345,-0.0005582091967049905,-0.000771047445672817,-0.002865291531945604,-0.00025362935013841165,-0.00044758140033780377,-0.003451785079057406,0.00507388813170414,-0.004338322046472305,0.0024923744766015706,-0.003068021365411988,-0.00032131455957397153,0.0003903011164847558,-0.002565044017771933,0.001960229033980774,-0.0013328467066773815,-0.0011523897314837605,0.0005059249731895048,0.0007018706042622459,-0.001889503476765261,-0.00027404321726951707,-0.0011340051087863142,0.00024886306190724294,0.0014667987209570634,-0.00011025564583276752,0.002012716103796545,0.00034746664311141243,0.001451312354733073,-0.0012844844011213425,-0.00012003104428160546,0.0001852800098619981,0.00019605040185546895,-6.832609501344272e-05,0.0008824067741330837,-0.00013615076789712943,0.00044157791913188385,-0.00021577844718018323,0.0003417797038657217,-2.1795529947084832e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X14,112558,-0.04439010436575122,0.010879434483838853,-0.013806691845279584,-0.010823299974071604,0.00748291743740477,0.0033171294182955465,-0.01550850901112778,-0.003847648172789938,-0.0010857137296035146,-0.0035017579133993495,0.011606777647874596,-0.009173101754560006,-0.0013762077138810226,-6.774573387495706e-05,-0.0013578364051607642,-0.003642271097282806,0.002098588946700484,0.012496999705352872,-0.001644740524369979,0.009073914266396657,0.0025390236361804317,0.0012408277148880436,0.0070033869136998505,0.004048571356333797,-0.010622884669732303,-9.092665488495913e-06,-0.0023596793320731857,-0.005818754437484388,-0.0012294148448940114,0.005015464989706374,-0.0016278603913305496,0.005453085591223368,-0.0047766122996134,0.003153270447160895,-0.009304185945596484,-0.0039279225688675316,0.0017094625292500998,-0.002116579193017698,-0.0030641467914555476,0.0018396923191789291,-0.0028141730334343496,0.001133038447878401,-0.0013406937125577077,0.0030740580118936325,-0.0010965809347188128,0.002064542446100079,0.0021298240459417385,-0.0006452750867732783,-0.0019216293303410432,-0.0013919068524991876,0.0005382491316765775,-0.00029493489615139095,-0.0005121647352800113,-0.00042016792466555993,-0.0004685756821340397,0.00031068865483749515,-0.0002034784913266923,-0.00026264586120984366,0.00042641895224947157,0.00047172386120306547,-0.00012059712047168072,-0.0002435512714869825,0.0004659830642990343,-0.00018921408671398115,-0.00018354089496228345,-0.00017199771329499627,-0.00020547045786659655,-5.483776869180782e-05,-8.649609164579288e-05,6.531583219045993e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X15,112559,-0.04091112179048222,0.008396168823096437,-0.018624375673323545,-0.011720777412827375,0.006622413463613868,0.000539703458084583,-0.012322192825415575,-0.0027560931795634507,0.0030295584893538976,-0.007955946407193193,0.005868119558627074,-0.004130388232942287,-0.004671651751187768,0.007739715969890899,0.0030781125687590516,6.219800180229626e-05,0.0039574560596400375,0.007642749994673227,-0.00012420768671540807,0.004569299307024808,0.00040269416029203045,-0.004477769450339542,0.009309612805933112,0.0012741016267759535,-0.008210186090903376,-0.0015046502962532905,-0.0031830913888021874,-0.002171389013165228,-0.000952937874087682,0.001798867029582527,-0.0017197189594450443,-0.003948989501369344,-0.002799519212734739,-0.00046825981555402563,0.00012274645008996548,0.0036721773991666594,0.004751664961776334,-0.008102940556772013,0.002541572136312633,0.00159000874246847,0.0016458024231726332,0.0015597343336594804,0.001812029428125915,-0.00012003758199367381,-0.0011228721938419614,-0.001289400742774208,-0.0005185997083587359,0.001851912615541711,-0.001668964476117997,-0.00010728944265965936,-0.0015743651313283513,-0.0010143236198016932,0.0021350610865126154,0.0018507677261823622,0.0008265593432037223,-0.00034543023141319577,-0.0009512169270995216,-0.0010481520723933204,9.340501107833355e-05,-0.00015058885249167865,0.0008800958113600632,-0.00011818549139532746,-0.00016017241412042123,0.00017572436601152023,0.0002440887258218622,-2.686576924297019e-07,-0.00017523612718484482,0.00014917843306917468,-4.591826426211355e-05,3.7163326817755045e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
