sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
112565	X6	1.473793619557083	1.0362260594805843	0.03436902353169434	1.03611519166274	0.03434130657723329	0.0	0.0	0.00011086781784417528	2.771695446104382e-05	1.0	0.0009978103605975776	0	0	0.03292774189972005	0.020926300618088083	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112537	W1	1.4683532515908737	1.047555486574577	0.03520099332609033	1.0465000776036009	0.0351699518857675	0.0010554089709762533	3.104144032283098e-05	0.0	0.0	1.0	0.001303740493558901	0	0	0.03814993015675927	0.016451963371100418	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112283	G12	1.461201910988182	1.0376162936887101	0.039778727684184056	1.037264269549912	0.039678149358813176	0.000352024138798089	0.00010057832537088258	0.0	0.0	1.0	0.001760120693990445	0	0	0.03716369122454111	0.017852652753331658	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112561	X2	1.4187623484645218	1.036051418396468	0.03309998292557992	1.0354172256506573	0.033026806839524844	0.0006341927458106691	7.31760860550772e-05	0.0	0.0	1.0	0.0008049369466058492	0	0	0.032343830036344126	0.01656218747713247	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112558	X14	1.3924752377667176	1.0362933031094466	0.0328438377765732	1.0358990784999753	0.032794559700389296	0.00039422460947124624	4.927807618390578e-05	0.0	0.0	1.0	0.0008870053713103041	0	0	0.03168580298625141	0.0200315379687577	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112554	X10	1.4622389811817438	1.038205684607449	0.03745864608160507	1.038205684607449	0.03745864608160507	0.0	0.0	0.0	0.0	1.0	0.001209490946604532	0	0	0.037494219344740495	0.020845932197360462	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112560	X16	1.4196249257488756	1.035244533702939	0.0334907928605776	1.0346505247079456	0.033434220575340144	0.0005940089949933527	5.657228523746217e-05	0.0	0.0	1.0	0.0009334427064181257	0	0	0.03445252170961446	0.022289480383560094	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112553	X1	1.4396806226516372	1.052357308999821	0.03330202182859188	1.0521112900339953	0.03325729110753265	0.0002460189658257291	4.473072105922347e-05	0.0	0.0	1.0	0.0006933261764179639	0	0	0.03493469314725353	0.016125424941850063	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112564	X5	1.4279102349203172	1.047884716419404	0.034474994370918915	1.0477596257286532	0.034449976232768756	0.00012509069075079433	2.5018138150158864e-05	0.0	0.0	1.0	0.0008756348352555603	0	0	0.036451427284781464	0.021465562532836307	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112200	A9	1.443211875843455	1.0542780026990552	0.03390013495276653	1.0538731443994602	0.03387314439946019	0.0004048582995951417	2.699055330634278e-05	0.0	0.0	1.0	0.000863697705802969	0	0	0.031066126855600545	0.0141970310391363	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112185	A1	1.4495498375153162	1.0538064034947525	0.03516062010548186	1.0534601246603803	0.03513398327206862	0.0003462788343721698	2.6636833413243833e-05	0.0	0.0	1.0	0.0008523786692238027	0	0	0.030818816259123118	0.01494326354482979	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112559	X15	1.4209747272627598	1.0442958171152896	0.03445534784277178	1.0439120662244394	0.034400526286936024	0.00038375089085028235	5.4821555835754616e-05	0.0	0.0	1.0	0.0008771448933720739	0	0	0.03519543884655447	0.019050490652924728	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112545	W2	1.460622519323167	1.0362648840609985	0.040735324838103194	1.0336327553791518	0.040693545017756426	0.002632128681846668	4.177982034677251e-05	0.0	0.0	1.0	0.0017129726342176728	0	0	0.04808857321913516	0.01779820346772509	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112288	G2	1.5541005624108117	1.0361789641568036	0.04364979434231512	1.0361789641568036	0.04364979434231512	0.0	0.0	0.0	0.0	1.0	0.0030219088390833542	0	0	0.0460001678838244	0.01485771845882649	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112195	A4	1.5053927037901071	1.0533184569090848	0.037089630456097644	1.0529465463028704	0.037055820400987254	0.0003719106062142881	3.381005511038983e-05	0.0	0.0	1.0	0.0010481117084220847	0	0	0.03566960814146127	0.012374480170402678	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112521	V1	1.4516480193528878	1.045358330813426	0.03522830359842758	1.045358330813426	0.03522830359842758	0.0	0.0	0.0	0.0	1.0	0.0008769277290595706	0	0	0.03244632597520411	0.01152101602661022	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112529	V2	1.4425278344048926	1.031401913125294	0.03853692959071664	1.031401913125294	0.03853692959071664	0.0	0.0	0.0	0.0	1.0	0.0012153050023522031	0	0	0.037478438137055044	0.013015524541320371	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112188	A12	1.4596020804928547	1.055572388022017	0.034514972478917334	1.0549664192294097	0.0344644750795334	0.0006059687926071808	5.049739938393173e-05	0.0	0.0	1.0	0.0007069635913750442	0	0	0.03257082260263596	0.01270009594505883	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112287	G16	1.553157755659297	1.038315863648375	0.04289615079714613	1.0378754514225315	0.04280806835197745	0.0004404122258433894	8.808244516867788e-05	0.0	0.0	1.0	0.002994803135735048	0	0	0.05716550691447195	0.013828943891482428	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112263	E8	1.4177432824089993	1.0295230141965908	0.03276514221152429	1.0295230141965908	0.03276514221152429	0.0	0.0	0.0	0.0	1.0	0.0009333398830868989	0	0	0.05555828461954119	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112487	S8	1.5690252350321623	1.0419594260267195	0.04285007422068283	1.0404750123701139	0.04275111331024246	0.0014844136566056407	9.896091044037604e-05	0.0	0.0	1.0	0.002276100940128649	0	0	0.07402276100940128	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112254	E14	1.468998508946322	1.0576540755467196	0.03302062624254473	1.0542681411530814	0.03295849900596422	0.003385934393638171	6.212723658051689e-05	0.0	0.0	1.0	0.0006833996023856859	0	0	0.06660039761431412	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112357	K8	1.5013235593565466	1.0436265526369375	0.036805131337813074	1.0409285277947464	0.03675422520871513	0.002698024842191	5.090612909794339e-05	0.0	0.0	1.0	0.0012217470983506415	0	0	0.07065770718794542	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112448	Q16	1.4781482851556307	1.0465042540823337	0.03794324367172224	1.0453944934735506	0.03789039792844686	0.0011097606087829626	5.2845743275379165e-05	0.0	0.0	1.0	0.0011626063520583417	0	0	0.0659514876076732	0.00036992020292765415	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112475	S11	1.5639825722123608	1.025012102630305	0.04582862675488139	1.0245279974181056	0.04566725835081491	0.00048410521219945134	0.00016136840406648378	0.0	0.0	1.0	0.0038728416975956107	0	0	0.07584314991124738	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112486	S7	1.5571776155717763	1.030008110300081	0.043119762097864285	1.0279805352798053	0.042984590429845905	0.00202757502027575	0.00013517166801838335	0.0	0.0	1.0	0.00283860502838605	0	0	0.07177615571776157	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112264	E9	1.4867526803561693	1.0576049427584953	0.03558059240414319	1.055678720697801	0.03554424859167727	0.0019262220606941667	3.634381246592767e-05	0.0	0.0	1.0	0.0007995638742504088	0	0	0.07101580955842268	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112249	E1	1.4677247811502905	1.0495786631759798	0.03452507567700237	1.0479833101529903	0.034484169189233416	0.0015953530229894462	4.0906487768960155e-05	0.0	0.0	1.0	0.0008181297553792031	0	0	0.07240448335105949	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112259	E4	1.4847265489788855	1.0585842852197993	0.03513326410522672	1.0569833852544133	0.03500346140533057	0.0016008999653859468	0.00012980269989615784	0.0	0.0	1.0	0.0009518864659051575	0	0	0.07450674974039459	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112250	E10	1.4947733274647887	1.0417033450704225	0.03840228873239437	1.0379071302816902	0.03834727112676056	0.0037962147887323945	5.501760563380282e-05	0.0	0.0	1.0	0.0012654049295774648	0	0	0.07906029929577464	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112488	S9	1.500230002555584	1.0468694096601074	0.0354715052389471	1.0458471760797343	0.035369281880909785	0.0010222335803731152	0.00010222335803731152	0.0	0.0	1.0	0.0011244569384104269	0	0	0.07492972144134935	0	0	0	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
112473	S1	1.4953879544221378	1.0382227045276422	0.0396696207873636	1.0361729064930367	0.0396093326098752	0.002049798034605414	6.028817748839453e-05	0.0	0.0	1.0	0.0013263399047446795	0	0	0.07566166274793514	0	0	0.00042201724241876167	0	0	0	coral	cnidaria	anthozoa	scleractinia	Acroporidae	Montipora	capitata	21.45073300	-157.79628800	NoData	NoData
